Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_steps"">Total Steps</span>",Media
7579116575,2022-08-04 00:58:33,Weeeee! More laps!,Run,Pogo stick marathon when??,4275,12.88,186,110,false,,,activities/8083659637.fit.gz,,,4275,4110,12879.1298828125,7.52666664123535,3.13360834121704,141,96,108.599998474121,130.600006103516,31.7084770202637,-0.0263993106782436,,,85,79.6014175415039,,168.054824829102,,,801,,29,110,,,,,,8,,,,,0,176,0,,1,12997.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.01266193389893,0,,,,,
7584280382,2022-08-04 23:37:59,Evening Run,Run,,2265,6.44,174,49,false,,,activities/8089388240.fit.gz,,,2265,2143,6445.419921875,5.24666833877564,3.00766205787659,25,40,48.2000007629395,66.5999984741211,18.2482395172119,-0.198590621352196,,,82,79.1286239624023,,163.352966308594,,,383,,28,49,,,,,,,,,,,,,0,,1,6469,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.84565997123718,6167.39990234375,,,,,
7600925730,2022-08-07 22:49:12,In fourth grade Rachel Cocolis pitched a fastball straight into my nuts. Second hardest bonk of my life after today.,Run,"Come to think of it, I walked on that one too. HR spike from the heat, then couldn’t lower core temp.",8527,19.31,190,222,false,,,activities/8108088383.fit.gz,,,8527,6708,19317.541015625,4.1514196395874,2.87977647781372,130,85,65.4000015258789,90,21.2414112091064,0.0393424741923809,,,82,79.0909805297852,,174.161331176758,,,1245,,32,222,,,,,,,,,,,0,,0,,1,19419.80078125,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.26545572280884,4307.39990234375,,,,,
7617334334,2022-08-10 21:19:06,Bleck,Run,Managed to outrun the rain tho,3516,8.38,184,69,false,,,activities/8126254853.fit.gz,,,3516,2716,8387.6103515625,4.44794940948486,3.08822178840637,65,92,26.7999992370605,90.8000030517578,44.5999412536621,-0.0906098186969757,,,83,79.082405090332,,167.673309326172,,,509,,31,69,,,,,,,,,,,0,,0,,1,8566.5,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.38555455207825,0,,,,,
7622917578,2022-08-11 22:12:02,Day 0 Of Pre-ski-son Training,Run,"Or: Stefan learns the hard way that running after a full plyometric workout is a bad idea

Nice weather tho",2336,4.99,169,18,false,,,activities/8132444528.fit.gz,,,2336,1601,4989.85986328125,4.89889192581177,3.11671447753906,91,52,70.8000030517578,124.199996948242,40.5465126037598,0.240487709641457,,,99,79.4814071655273,,151.037506103516,,,275,,29,18,,,,,,,,,,,0,,0,,1,5106.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.13607025146484,1894.30004882813,,,,,
7648855277,2022-08-16 16:24:09,Still a bit too hot for midday running,Run,But damn so much nicer,3404,8.36,192,87,false,,,activities/8161410231.fit.gz,,,3404,2473,8366.7001953125,4.75997495651245,3.38321876525879,66,62,76.8000030517578,96.4000015258789,11.1887626647949,0.0191234108060598,,,86,80.9784851074219,,175.19140625,,,502,,31,87,,,,,,,,,,,0,,0,,1,8478.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.45790243148804,0,,,,,
7656113789,2022-08-17 20:37:04,Nailed the timing,Run,"Figured I’d take the tempo down a notch and fall into a new groove. Beautiful weather, forgot about that one killer hill",5129,12.88,177,64,false,,,activities/8169459748.fit.gz,,,5129,4415,12884.669921875,4.74799823760986,2.91838502883911,154,164,-6.80000019073486,68,39.7682342529297,-0.0217312518507242,,,83,78.3398818969727,,156.461502075195,,,758,,26,64,,,,,,,,,,,0,,0,,1,13235.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.51212120056152,406.100006103516,,,,,
7661497628,2022-08-18 21:09:03,Comfy,Run,Need a new notebook,4357,11.27,182,93,false,,,activities/8175481056.fit.gz,,,4357,3587,11272.91015625,4.30142641067505,3.14271259307861,86,121,-8.39999961853027,64.1999969482422,43.0735359191895,-0.145481511950493,,,82,78.9654083251953,,167.250076293945,,,678,,31,93,,,,,,,,,,,0,,0,,1,11433,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.58731007575989,2122,,,,,
7671763421,2022-08-20 19:29:57,Slow and short,Run,Hotter now. Hopefully tomorrow is cool,1777,4.83,172,26,false,,,activities/8187037672.fit.gz,,,1777,1738,4832.16015625,5.85400390625,2.78029918670654,39,68,-17.7999992370605,16.2000007629395,21.473518371582,-0.504950165748596,,,81,77.2695007324219,,156.150665283203,,,308,,32,26,,,,,,,,,,,0,,0,,1,4849.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.71927952766418,2113.30004882812,,,,,
7678379794,2022-08-21 20:16:04,"Huh?? Huh?? Whose hung over now, GOOFY!",Run,"Rocking out to the Siberian folk electrónica that is inexplicably on baltimore public radio on the drive back (they’re called otyken and they’re pretty good)
#justnprcontributingmemberthings",12323,25.76,176,132,false,,,activities/8194606524.fit.gz,,,12323,9195,25760.759765625,8.3120002746582,2.80160522460937,64,32,85.5999984741211,112,4.22214317321777,0.0434769652783871,,,83,78.0690689086914,,155.658126831055,,,1470,,28,132,,,,,,,,,,,0,,0,,1,25813.30078125,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.09046173095703,25610.099609375,,,,,
7691860784,2022-08-24 11:35:45,Morning Run,Run,,2558,5.64,170,17,false,,,activities/8209707208.fit.gz,,,2558,1718,5644.64990234375,6.02498388290405,3.28559350967407,30,21,-53.4000015258789,-39.5999984741211,8.35066223144531,0.0212590824812651,,,87,80.9829330444336,,148.964309692383,,,306,,25,17,,,,,,,,,,,,,0,,1,5696.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.20666527748108,0,,,,,
7725099380,2022-08-30 10:15:46,First run of the sem,Run,Feels fucking good,4321,6.92,189,30,false,,,activities/8247365471.fit.gz,,,4321,2035,6924.1298828125,5.27001953125,3.40252089500427,61,72,34.4000015258789,64.5999984741211,28.9691066741943,0.0664343759417534,,,88,81.3464202880859,,155.813018798828,,,391,,28,30,,,,,,,,,,,0,,0,,1,7038.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.60243690013886,0,,,,,
7730441629,2022-08-31 10:41:23,Got back on the rings last night,Run,Forgot how fun that is,2555,8.08,190,58,false,,,activities/8253326776.fit.gz,,,2555,2389,8079.16015625,4.2471399307251,3.38181662559509,52,56,1.60000002384186,28.2000007629395,27.5633735656738,-0.00247551430948079,,,85,80.8770523071289,,166.606857299805,,,486,,26,58,,,,,,,,,,,0,,0,,1,8151.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.1620979309082,0,,,,,
7741538128,2022-09-02 10:58:52,Palatable pace pushes pale to proper precision,Run,Can’t think of a p word for headgame,3588,11.27,189,103,false,,,activities/8265747716.fit.gz,,,3588,3280,11273.919921875,6.00605487823486,3.43717074394226,108,103,18.6000003814697,78.1999969482422,8.15662097930908,0.0620902068912983,,,86,80.8782501220703,,173.598220825195,,,686,,25,103,,,,,,,,,,,0,,0,,1,11446,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.14211821556091,0,,,,,
7755493888,2022-09-04 16:20:33,Lunch Run,Run,,501,1.61,171,8,false,,,activities/8281700912.fit.gz,,,501,498,1615.7900390625,4.35624694824219,3.24455833435059,57,3,106.400001525879,110,5.0462441444397,0.0123776569962502,,,82,79.8080825805664,,154.868682861328,,,96,,28,8,,,,,,,,,,,,,0,,1,1620.30004882813,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.22512984275818,1617.09997558594,,,,,
7755496273,2022-09-04 16:32:08,Check it I’m gonna swear,Run,Fuck,9326,20.92,188,235,false,,,activities/8281703623.fit.gz,,,9326,7208,20927.361328125,4.75504541397095,2.90335202217102,32,33,84,110.599998474121,19.4186553955078,0.0525627657771111,,,85,78.8020324707031,,174.30632019043,,,1318,,32,235,,,,,,,,,,,0,,0,,1,20965.900390625,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.24398040771484,20901.69921875,,,,,
7766519089,2022-09-06 21:24:18,Once I saw a recipe for whale stew,Run,"It involved 2 full whales, 11 seals, 300lbs of carrots, and 300lbs of onion",3869,11.27,189,101,false,,,activities/8294099867.fit.gz,,,3869,3335,11272.4599609375,5.197998046875,3.38004779815674,167,153,73.4000015258789,104.199996948242,33.390697479248,0.0354847125709057,,,84,80.5543518066406,,171.834533691406,,,680,,27,101,,,,,,,,,,,0,,0,,1,11517.599609375,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.91353321075439,0,,,,,
7768773443,2022-09-07 10:46:33,Can’t run on an empty stomach,Run,Had to bail so I didn’t get hurt,2208,7.01,182,56,false,,,activities/8296646190.fit.gz,,,2208,2129,7017.90966796875,4.78603506088257,3.29634094238281,81,68,80,128.600006103516,7.16378927230835,0.159591630101204,,,83,80.7287292480469,,168.87646484375,,,432,,26,56,,,,,,,,,,,0,,0,,1,7151.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.17840123176575,0,,,,,
7777254012,2022-09-08 21:25:45,Wienerbrøden er energi ,Run,Best run I’ve had in a while. Same route as yesterday but way better. Food is good! Hail be to carbs! Rip Liz,4929,14.49,186,133,false,,,activities/8306194101.fit.gz,,,4929,4444,14491.330078125,6.93831396102905,3.26087522506714,138,172,14.6000003814697,107.800003051758,48.1544914245606,-0.230482637882233,,,86,80.580078125,,171.864288330078,,,891,,27,133,,,,,,,,,,,0,,0,,1,14699.400390625,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.94001412391663,2766.39990234375,,,,,
7792223832,2022-09-10 19:18:25,Afternoon Run,Run,,1137,2.9,174,16,false,,,activities/8323174027.fit.gz,,,1137,924,2900.89990234375,4.18999624252319,3.13950204849243,36,33,26.7999992370605,68.4000015258789,45.3202667236328,0.599813938140869,,,83,79.6666641235352,,158.546051025391,,,172,,29,16,,,,,,,,,,,,,0,,1,2965.5,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.55136322975159,252.600006103516,,,,,
7792248857,2022-09-11 14:48:15,Morning Run,Run,,6572,16.34,176,96,false,,,activities/8323202031.fit.gz,,,6572,5258,16344.6494140625,4.94199228286743,3.10852980613708,230,255,-7.59999990463257,79.8000030517578,42.5116806030273,-0.129706054925919,,,110,80.349365234375,,159.323333740234,,,972,,24,96,,,,,,,,,,,,,0,,1,16902.69921875,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.48701310157776,114.699996948242,,,,,
7804425651,2022-09-13 22:39:55,Special thank you the dog that tried to eat me,Run,1M + 3x1.5M with 400m + 1M,3876,11.27,,,false,,,activities/7804425651.gpx,,,3876,3085,11276.6298828125,14.6579990386963,3.65530943870544,62.4689788818359,56.4690017700195,50.5999984741211,81.8000030517578,11.4161491394043,0.0532073862850666,,,,,,,,,917.904235839844,,,,,,,,,,,,,,0,,0,,1,11358.599609375,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.90934729576111,0,,,,,
7809411272,2022-09-14 20:31:16,Sorry but fuck campus loops,Run,Not fun!,5179,14.49,181,101,false,,,activities/8342488156.fit.gz,,,5179,4340,14491.5302734375,6.74199962615967,3.3390622138977,184,167,55.2000007629395,133,44.8781089782715,-0.0731461867690086,,,85,80.8192596435547,,164.425003051758,,,852,,29,101,,,,,,,,,,,0,,0,,1,14691.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.79813289642334,42.9000015258789,,,,,
7815367456,2022-09-16 01:21:38,Tonight I shall dream of peanut butter,Run,I ate so much of it it nearly killed me,2410,8.05,175,58,false,,,activities/8349142290.fit.gz,,,2410,2405,8052.09033203125,5.25,3.34806251525879,93,83,11.1999998092651,35.2000007629395,21.5053768157959,0.124191358685493,,,84,80.7265930175781,,164.110641479492,,,483,,23,58,,,,,,,,,,,0,,0,,1,8172,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.34111618995666,28.6000003814697,,,,,
7825061723,2022-09-17 23:10:01,Easy breezy,Run,Tight left hammy. I think this route cambers and probably isn’t great for my leg strength imbalances. But it’s convenient. T-21 days,2178,6.44,176,39,false,,,activities/8360083474.fit.gz,,,2178,2175,6441.990234375,4.0742883682251,2.96183443069458,104,77,63.7999992370605,88.5999984741211,7.6219539642334,0.0155231533572078,,,81,78.8643035888672,,159.431457519531,,,409,,27,39,,,,,,,,,,,0,,0,,1,6531.5,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.95775485038757,38,,,,,
7830672935,2022-09-18 18:30:24,Afternoon Run,Run,,14246,28.97,179,207,false,,,activities/8366470322.fit.gz,,,14246,9392,28977.9296875,4.5943078994751,3.08538436889648,238,319,59,151.399993896484,47.8170967102051,-0.0503831654787064,,,114,80.5896835327149,,163.486206054688,,,1753,,31,207,,,,,,,,,,,,,0,,1,29605.599609375,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.03410983085632,21.7000007629395,,,,,
7841422887,2022-09-20 22:37:03,Wham bam grand slam,Run,Much needed confidence boost. Especially with that late stage hill climb,6620,21.08,184,192,false,,,activities/8378542414.fit.gz,,,6620,6549,21084.30078125,5.79250001907349,3.21946883201599,250,217,56.5999984741211,130,7.93967962265015,0.0360457710921764,,,84,80.9407653808594,,170.438690185547,,,1302,,27,192,,,,,,,,,,,0,,0,,1,21389.400390625,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.18493962287903,66.0999984741211,,,,,
7851120046,2022-09-22 18:34:15,Little bit concerned about my right knee,Run,"Probably a problem I can ignore for another couple weeks tho

Also loving this weather so much",3682,11.27,170,59,false,,,activities/8389398723.fit.gz,,,3682,3484,11273.2099609375,5.73000001907349,3.23570895195007,181,124,72.4000015258789,139.800003051758,9.67484474182129,0.0390306003391743,,,88,81.1859664916992,,157.295684814453,,,668,,27,59,,,,,,,,,,,0,,0,,1,11466.900390625,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.0617082118988,0,,,,,
7867554485,2022-09-25 20:17:57,How do we fix knee problems?,Run,Throw hills at them until they shut up!,5971,17.7,181,137,false,,,activities/8408056582.fit.gz,,,5971,5658,17707.099609375,13.1928539276123,3.12956857681274,212,192,14.6000003814697,53.5999984741211,7.36475133895874,0.106172099709511,,,84,80.9750747680664,,165.293258666992,,,1093,,25,137,,,,,,,,,,,0,,0,,1,18010.099609375,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.96551656723022,84,,,,,
7872600311,2022-09-27 00:57:38,Treadmill,Run,Just to stay moving,949,3.21,,,false,,,,,,949,949,3218.6943359375,,3.39166951179504,,,,,,0,,,,,,,,,260.107177734375,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.39166951179504,0,,,,,
7876804205,2022-09-27 20:21:08,Afternoon Run,Run,,384,0.75,152,0,false,,,activities/8418455120.fit.gz,,,384,244,758.419982910156,4.04600238800049,3.10827851295471,8,2,26.2000007629395,33.4000015258789,6.09756469726563,0.817489147186279,,,84,81.2066116333008,,135.811477661133,,,42,,25,0,,,,,,,,,,,,,0,,1,782.5,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.9750519990921,0,,,,,
7877356217,2022-09-27 20:31:41,Janky streets and Quaker beards,Run,Hot girl shit,9233,25.75,182,164,false,,,activities/8419064612.fit.gz,,,9233,8148,25758.080078125,5.4369421005249,3.16127634048462,287,283,55.7999992370606,138.800003051758,49.1806030273438,0.0395992137491703,,,113,80.613151550293,,161.121932983398,,,1503,,23,164,,,,,,,,,,,0,,0,,1,26177.599609375,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.78978443145752,3417.5,,,,,
7882864038,2022-09-29 01:00:32,Didn’t wait long enough after dinner,Run,Bleh,2328,5.62,175,21,false,,,activities/8425197442.fit.gz,,,2328,1443,5626.60009765625,4.90595722198486,3.89923763275146,17,17,81.4000015258789,86.8000030517578,8.23722267150879,0.028436329215765,,,90,85.3616561889649,,155.113967895508,,,314,,19,21,,,,,,,,,,,0,,0,,1,5656.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.41692447662354,0,,,,,
7891126580,2022-09-30 19:01:30,Kinda want to run this again,Run,Second half of this run brought to you by a race against the entire Gilman men’s lacrosse team that existed solely in my head (I smoked them),3083,10.13,189,66,false,,,activities/8434485333.fit.gz,,,3083,2744,10137.8203125,6.74399423599243,3.69454097747803,112,98,61,123.199996948242,11.0496644973755,0.128232687711716,,,89,83,,165.943374633789,,,560,,22,66,,,,,,,,,,,0,,0,,1,10321,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.28829717636108,0,,,,,
7902188293,2022-10-02 18:19:18,Mucky trails,Run,S/o to the guy who said he thought I was a herd of horses when he first heard me in lake Roland,8074,22.53,179,144,false,,,activities/8447026221.fit.gz,,,8074,7092,22538.48046875,5.77597665786743,3.17801475524902,208,258,17.2000007629395,89.5999984741211,48.8135643005371,0,,,86,80.7841033935547,,161.140472412109,,,1311,,19,144,,,,,,,,,,,0,,0,,1,22922.69921875,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.79148888587952,7060.2001953125,,,,,
7912254057,2022-10-04 19:50:58,It’s cold wind burn season 😁,Run,My poor new shoes have gotten absolutely abused on every one of their three runs so far clomping through like 6in deep puddles,3433,11.27,184,76,false,,,activities/8458318856.fit.gz,,,3433,3042,11273.150390625,6.31400012969971,3.70583510398865,145,114,79.4000015258789,137.399993896484,49.8971099853516,0.0851580798625946,,,88,84.4737167358398,,167.07177734375,,,640,,17,76,,,,,,,,,,,0,,0,,1,11568.099609375,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.28376054763794,0,,,,,
7917706676,2022-10-05 21:22:37,Afternoon Run,Run,,2681,7.24,165,26,false,,,activities/8464424706.fit.gz,,,2681,2088,7244.509765625,5.06199932098389,3.46959280967712,89,51,49.4000015258789,82.8000030517578,12.7173376083374,-0.157360568642616,,,87,83.7900314331055,,151.787811279297,,,397,,22,26,,,,,,,,,,,,,0,,1,7292.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.70216703414917,0,,,,,
7922727188,2022-10-06 20:54:33,Bad sleep,Run,Killing me,2346,6.44,174,38,false,,,activities/8470100753.fit.gz,,,2346,1921,6444.58984375,5.99199819564819,3.35480999946594,87,54,56.5999984741211,113,48.3416519165039,0.524470865726471,,,86,82.3545684814453,,160.259506225586,,,384,,27,38,,,,,,,,,,,0,,0,,1,6628.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.74705457687378,35.0999984741211,,,,,
7932516051,2022-10-08 17:19:51,And that’s a wrap on long runs,Run,Beer Stream 2 is officially the only pipeline I support now. Kudos if you support Czech imbeerialism,7812,22.54,175,133,false,,,activities/8481179980.fit.gz,,,7812,7053,22539.55078125,4.94999980926514,3.19573950767517,265,238,74,145.600006103516,39.5064849853516,0.0230705440044403,,,89,83.0736389160156,,159.455154418945,,,1315,,21,133,,,,,,,,,,,0,,0,,1,22890.69921875,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.88524723052979,7232.60009765625,,,,,
7947799064,2022-10-11 17:24:12,Leg check,Run,"Tight quad, no biggie",2018,6.44,,,false,,,activities/7947799064.gpx,,,2018,1912,6446.22021484375,10.7599992752075,3.37145400047302,84.3227691650391,53.2227668762207,73.9000015258789,127.400001525879,7.25952768325806,0.482453256845474,,,,,,,,,534.81787109375,,,,,,,,,,,,,,,,0,,1,6618.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.19436097145081,0,,,,,
7967734191,2022-10-15 12:01:31,Wahoo marathon,Run,"Kinda botched the pacing, but not bad overall especially given that I def pulled something last week",15712,42.51,181,271,false,,,activities/8520954613.fit.gz,,,15712,15676,42512.91015625,7.55501317977905,2.71197438240051,322,328,-141,-48.4000015258789,16.1463260650635,-0.00893846806138754,,,90,77.9868621826172,,158.012359619141,,,2590,,24,271,,,,,,,,,,,0,,0,,1,42895.5,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.70576047897339,247.800003051758,,,,,
8295303488,2022-11-30 16:07:52,Lunch Run,Run,,679,0.66,116,1,false,,,activities/8892686180.fit.gz,,,679,327,667.280029296875,1.55400395393372,2.040611743927,0,0,113.199996948242,120.199996948242,13.6054449081421,0.68936550617218,,,56,53.452522277832,,107.7275390625,,,39,,24,1,,,,,,,,,,,,,0,,1,707.5,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.982739388942719,0,,,,,
8295306611,2022-11-30 16:19:37,Lunch Run,Run,,40706,14.31,139,14,false,,,activities/8892689556.fit.gz,,,40706,39268,14314.830078125,16.177978515625,0.364541858434677,230,259,51.5999984741211,175.399993896484,48.9318389892578,-0.15368677675724,,,62,53.2627258300781,,108.495948791504,,,995,,21,14,,,,,,,,,,,,,0,,1,14892.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.351663887500763,5.59999990463257,,,,,
8489862325,2023-02-01 21:12:05,Very short low impact base building,Ride,Fixing my fucked up knee,504,2.94,,,false,,,activities/8489862325.gpx,,,504,499,2948.5,10.5760250091553,5.90881776809692,13.0071430206299,19.6071434020996,47.0999984741211,68.1999969482422,12.4612112045288,-0.223842635750771,,,,,,,,86.2450408935547,47.9854469299316,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5.85019826889038,0,,,,,
8512626939,2023-01-03 03:15:48,Night Run,Run,,1290,3.22,195,43,false,,,activities/9136587996.fit.gz,,,1290,1263,3225.3701171875,4.27252197265625,2.5537371635437,44,32,-240,-214,8.69143295288086,0.403054505586624,,,85,80.9123764038086,,174.339233398438,,,250,,17,43,,,,,,,,,,,,,0,,1,3321.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.50028681755066,0,,,,3404,
8512650430,2023-02-05 22:55:54,Full zen mode day 0,Run,Garmin unhappy,1620,4.82,,,false,,,,,,1620,1620,4828.04150390625,,2.9802725315094,,,,,,0,,,,,,,,,390.160766601563,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.9802725315094,0,,,,,
8516568559,2023-02-06 18:43:10,Yar,Run,S/o to the clowns who got arrested trying to blow up the bg&e substations,1184,3.22,188,25,false,,,activities/9140998479.fit.gz,,,1184,1016,3224.15991210937,4.80999994277954,3.17338585853577,24,31,88.5999984741211,114.800003051758,10.8254852294922,-0.372189968824387,,,86,81.6373596191406,,166.052947998047,,,194,,16,25,,,,,,,,,,,0,,0,,1,3264.5,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.7231080532074,2173.69995117187,,,,2770,
8518048768,2023-02-07 00:14:35,With all the grace of a furious water buffalo,Swim,,706,400,144,2,false,,,activities/9142612494.fit.gz,,,706,437,400,3.57200002670288,0.915331780910492,0,,,,0,0,,,,27,,115.393417358398,,,64,,,2,,,,,,,,,,,0,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.566572248935699,0,,,,,
8522352407,2023-02-07 18:37:46,Afternoon Run,Run,,1762,4.02,189,35,false,,,activities/9147361629.fit.gz,,,1762,1299,4025.53002929688,4.39401865005493,3.0989453792572,37,126,67.4000015258789,118.599998474121,41.7036437988281,0.0596195161342621,,,88,82.002326965332,,168.934158325195,,,245,,18,35,,,,,,,,,,,,,0,,1,4201.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.28463673591614,1395.59997558594,,,,3540,
8531502525,2023-02-09 11:44:08,Moms spaghetti,Run,Zen warrior lungfucking,2026,5.65,189,36,false,,,activities/9157456772.fit.gz,,,2026,1768,5654.52001953125,4.07000064849854,3.19825792312622,55,71,51,84.4000015258789,12.0300750732422,-0.254663556814194,,,84,80.7057800292969,,162.567626953125,,,332,,16,36,,,,,,,,,,,0,,0,,1,5719,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.79097723960876,0,,,,4744,
8544426429,2023-02-11 17:42:56,Afternoon Run,Run,,2255,6.45,,,false,,,activities/8544426429.gpx,,,2255,1910,6456.2099609375,4.89799785614014,3.38021469116211,71.8051681518555,76.3051681518555,75.9000015258789,126.699996948242,38.3356513977051,-0.069700337946415,,,,,,,,,531.318725585938,,,,,,,,,,,,,,,,0,,1,6574.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.86306428909302,0,,,,,
8557204510,2023-02-13 22:19:58,First lift in forever,Weight Training,Ow,7200,0,,,false,,,,,,7200,7200,0,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,
8562320068,2023-02-14 21:30:23,Afternoon Run,Run,,2400,5.63,187,50,false,,,activities/9191821039.fit.gz,,,2400,1894,5637.81005859375,4.96199941635132,2.97666835784912,53,70,199.199996948242,256.200012207031,46.6925430297852,-0.0993294566869736,,,108,80.5551910400391,,169.584014892578,,,343,,19,50,,,,,,,,,,,,,0,,1,5759,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.34908747673035,2138.60009765625,,,,5090,
8562877222,2023-02-14 22:45:44,I make big rock move,Weight Training,Ooga booga,4500,0,,,false,,,,,,4500,4500,0,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,
